	words	document_8	document_6	document_19	document_20	document_3	document_12	document_1	document_4	document_9	document_14	document_15	document_2	document_11	document_5	document_7	document_16	document_18	document_13	document_17	document_10
9744	nuclear	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9745	pinch	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9746	aged	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9747	merged	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9748	design	0	0	3	1	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0
9749	Shiloh	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9750	Thus	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
9751	anti-competitive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
9752	highly	0	2	1	1	0	0	0	2	0	0	0	1	0	1	0	0	0	0	1	0
9753	Long	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9754	incubation	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9755	moving	1	0	1	1	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0
9756	turning	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9757	monitor	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0
9758	Elektrotechnische	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9759	glasses	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9760	size	0	6	0	0	0	0	0	2	0	0	5	1	0	0	0	0	0	0	0	0
9761	grammar	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9762	Moses	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9763	magnetism	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9764	coats	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9765	holidays	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9766	Lichfield	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9767	calling	0	1	1	4	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
9768	whaler	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9769	Automatic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
9770	security	1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0
9771	Rosemary	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9772	bomb	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
9773	becoming	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
9774	End	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9775	Plaza	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9776	modeled	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9777	Locally	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9778	analysing	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9779	choosing	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9780	placenta	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
9781	keep	2	2	2	1	0	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0
9782	Eyes	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9783	needless	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9784	Saxony	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9785	adenine	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
9786	Dunlop	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9787	competitors	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9788	spending	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9789	theater	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9790	store	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9791	Topoisomerase	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9792	Storm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
9793	pursued	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
9794	rumors	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9795	mid-ocean	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9796	descendant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
9797	General	1	1	7	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
9798	focus	1	1	1	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
9799	dispensed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
9800	descended	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
9801	nascent	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0
9802	Sinmun	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9803	rationally	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
9804	High	1	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0
9805	Kennedy	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9806	Accrington	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
9807	family-owned	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9808	Father	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9809	enactment	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
9810	M	0	0	1	1	0	0	0	0	0	0	3	0	0	11	0	0	0	0	0	0
9811	witchcraft	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
9812	reproductive	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9813	body	1	14	2	1	0	0	1	0	0	0	17	0	0	0	1	0	0	0	0	0
9814	Barry	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9815	love	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9816	pageant	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9817	coriolis	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
9818	although	4	6	4	3	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0
9819	Humility	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9820	homosexuals	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
9821	expenses	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9822	environments	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
9823	Reconciliation	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9824	export	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9825	cleansings	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
9826	Max	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9827	war-like	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9828	Americans	0	0	5	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9829	contributing	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9830	Goldwater	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9831	nd	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
9832	permitted	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9833	Spectres	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9834	tube-feed	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
9835	face	0	2	2	4	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0
9836	Artillery	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9837	victor	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9838	Palazzo	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
9839	true	0	1	4	3	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0
9840	Which	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9841	cdH	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9842	summary	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9843	necklaces	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
9844	equipment	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9845	Pedersen	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
9846	plans	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
9847	Sang-cheol	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9848	Studentenverbindungen	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9849	Basketball	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
9850	dressed	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
9851	living	0	1	3	0	0	0	1	2	0	0	3	0	0	0	0	1	0	0	0	0
9852	Location	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9853	Letter	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9854	recommended	1	0	1	1	0	0	0	0	0	0	12	0	0	0	3	0	0	0	0	0
9855	theobromine	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9856	Westerly	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
9857	printer	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9858	consequence	0	0	1	0	0	0	1	1	0	0	0	3	0	1	0	0	0	0	0	0
9859	initiating	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9860	estate	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
9861	Gandhism	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9862	huge	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
9863	distributing	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9864	Midwest	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
9865	advantages	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9866	direct	0	0	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1
9867	change	0	0	1	3	0	0	1	1	0	0	0	3	0	1	0	0	0	0	0	0
9868	Inc	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
9869	government	11	0	6	10	0	3	1	0	0	0	0	0	0	1	12	0	0	0	0	0
9870	habitats	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9871	franklin	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9872	gunshots	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9873	clowder	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9874	Annie	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9875	Susan	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
9876	Hannover	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9877	Observed	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9878	leaders	1	0	2	10	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0
9879	hrden	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
9880	Ricardo	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
9881	bay	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
9882	all-star	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9883	existed	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
9884	Armbrustsch	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
9885	Swedish	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9886	regarded	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
9887	advocate	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
9888	under-nutrition	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
9889	Federation	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
9890	twelfth	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9891	yerbero	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
9892	fatty	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
9893	viewed	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
9894	Those	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
9895	mixed	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9896	Siculo	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
9897	Italians	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9898	Louis	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
9899	deoxyribose	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
9900	remains	1	2	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
9901	Hippodrom	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
9902	clarify	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
9903	-Dreh-Bar	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
9904	Deist	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9905	attractions	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
9906	Socialism	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9907	rotatable	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
9908	seemed	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9909	physiology	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9910	ability	0	8	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9911	Pediatrics	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
9912	CD	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0
9913	starts	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9914	Rhodesia	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9915	operated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
9916	memorial	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9917	Thomas	0	0	15	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0
9918	altitudes	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
9919	Eventually	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9920	hours	1	4	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
9921	movable	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9922	Fletcher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
9923	anatomy	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9924	jaw	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9925	Mountaintop	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9926	McCollough	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9927	enthused	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9928	Megabox	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9929	schooling	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9930	wedding	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
9931	kindled	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9932	cleanly	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9933	condemned	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9934	fancier	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9935	depended	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9936	amply	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9937	plates	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9938	fought	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9939	opportunity	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9940	Leo	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9941	k	0	0	0	0	0	0	0	0	0	0	4	0	22	1	0	0	0	0	0	0
9942	Ernesto	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
9943	recipe	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9944	century	0	2	7	1	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0
9945	infected	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9946	sparkling	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9947	centre-left	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9948	Natural	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
9949	caesarean	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
9950	antifreeze	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9951	fingers	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
9952	regular	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
9953	wished	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9954	maneki	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9955	properly	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
9956	theorized	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
9957	broader	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
9958	Hangul	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9959	regularly	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9960	zoonosis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9961	pmGMT	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9962	Protestant	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9963	fold	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
9964	CNN	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9965	outage	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
9966	genres	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
9967	methylates	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
9968	Immaculate	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
9969	edit	25	0	1	0	0	9	11	18	1	9	22	7	5	21	23	7	2	4	6	1
9970	charges	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
9971	perplexed	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9972	signora	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
9973	uncomfortable	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9974	commensal	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9975	induces	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
9976	jet	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
9977	fenced	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9978	incident	13	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9979	timing	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9980	disabled	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9981	Interim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
9982	malformations	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
9983	red	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
9984	Canadian	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
9985	Smiley	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9986	Alpha	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9987	warriors	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
9988	collegiately	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9989	blame	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9990	diversity	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9991	aguardiente	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
9992	key	1	0	3	3	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1
9993	occasional	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9994	Tex	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
9995	tower	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
9996	threat	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9997	Maintaining	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
9998	toe	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	path	0	1	0	1	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0
10000	Harvard	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10001	submarine	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10002	moved	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
10003	Outside	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
10004	nobody	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10005	menstruation	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10006	decline	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10007	Busy	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10008	side	2	3	3	1	0	0	2	2	0	0	0	4	0	1	2	2	0	0	0	0
10009	installed	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
10010	Free-fed	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10011	runners-up	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10012	dissent	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10013	long-term	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0
10014	English	1	4	5	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
10015	Austro-Prussian	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
10016	crown	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
10017	ceremonies	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
10018	valerian	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10019	capitol	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10020	Hence	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10021	nth	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
10022	heard	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10023	Cth	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
10024	respect	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10025	university	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10026	Venerable	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10027	resembles	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10028	semiferal	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10029	tobacco	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
10030	Heaven	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
10031	Suppressing	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10032	hybridization	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10033	increases	0	1	0	0	0	0	0	0	0	0	4	2	1	0	0	0	0	0	0	0
10034	Palatine	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10035	banners	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10036	Theresa	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
10037	teacher	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10038	triphosphates	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
